"text","val"
"Dew bunnyy_khan Alhamdulilah   \nset .... \n \nyar tumhara name cute hai... \nstart main' main female smjhta tha.. phr baadmain pta chala…","positive"
"Moiz bunnyy_khan Alhamdulilah   \nset .... \n \nyar tumhara name cute hai... \nstart main' main female smjhta tha.. phr baadmain pta chal…","positive"
"@TashanEIshq \nCongratulations.ye to hona hi tha.deres always so much happning..evn on sundays..u very wel knw how to keep us all conected ","positive"
"yepbunnyy_khan Alhamdulilah   \nset .... \n \nyar tumhara name cute hai... \nstart main' main female smjhta tha.. phr baadmain pta chala …","positive"
"Tw bunnyy_khan Alhamdulilah   \nset .... \n \nyar tumhara name cute hai... \nstart main' main female smjhta tha.. phr baadmain pta chala …","positive"
"Hi bunnyy_khan Alhamdulilah   \nset .... \n \nyar tumhara name cute hai... \nstart main' main female smjhta tha.. phr baadmain pta chala …","positive"
"True bunnyy_khan Alhamdulilah   \nset .... \n \nyar tumhara name cute hai... \nstart main' main female smjhta tha.. phr baadmain pta chal…","positive"
"RT @HanzalaOfficial: @bunnyy_khan Alhamdulilah   \nset .... \n \nyar tumhara name cute hai... \nstart main' main female smjhta tha.. phr …","positive"
"@bunnyy_khan Alhamdulilah   \nset .... \n \nyar tumhara name cute hai... \nstart main' main female smjhta tha.. phr baadmain pta chala :p","positive"
"Thanks for the recent follow @MichubuJoh @NelsonM6 @tha_njoraw Happy to connect  have a great Friday. (Via https://t.co/VjmXTyoszG)","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"Ek DoOR wo Tha \nMujh sy Bhe ZiaDa \nUNko Fikar thi Meri :')\n#Wafa_Ny_Bewafai_Kii_Hai ","positive"
"RT @RevolutionMonk: Comrade @SitaramYechury, Azad Hindustan ka bhavishya nahi, kuch aur tha kanhaiya ke haath mein  https://t.co/zs9BRcsm…","positive"
"@nishusrkian 2014 tak sirf srk 100dia tha overseas, rk bahat dur ","positive"
"Jedem die seinen Erinnerungen... :D\n\n(.@boyinterruptedd ) https://t.co/Rln7J1Qu3X","negative"
"@IamMeenoo chalein sahi hai \nJazakallah \nmazraat \nZaaeda bol gya tha mai sorry :|","positive"
"Tha gra\dh agam ort  @special1004  #IndonesianAngeLoveMasTukie","positive"
"@RaJaBaBaPTI han batya tha tm na ","positive"
"Tha Gods  👍🏾 https://t.co/nUfRNUanWx","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"@_HopeHill till tha day of i believe  txt me","positive"
"@newchloe18 personally, you don't have to apologize for tha  you're a beautiful big girl and I know you can take care of yourself :P","positive"
"RT @AnnaKor19915816: #FF to the sweetest #BFFS ever 💓 I love you so much guys!  @DO5memo @CarlyMarieC @Miranda_tha_nr1 @elenipaganitsa @L…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"haha janta hon or mein soch raha tha 1 week pehle k tumhara koi mention nahi aaya tumhain shayed malom nahi chala @ThatSalmanFan ","positive"
"#FF to the sweetest #BFFS ever 💓 I love you so much guys!  @DO5memo @CarlyMarieC @Miranda_tha_nr1 @elenipaganitsa @Luv_Miranda_C &lt;3","positive"
"RT @SaadZalmi: @CallmeAmmyy @sikandarkiani PMLn SIrf Baato ma achi party hAi  SAhi KAam ni kArte :( 6 MAah Ma loAdsheeding khAtam karne k…","positive"
"@CallmeAmmyy @sikandarkiani PMLn SIrf Baato ma achi party hAi  SAhi KAam ni kArte :( 6 MAah Ma loAdsheeding khAtam karne kA KAha thA huh","positive"
"Tha weekend ","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"Yup bht tha :'D ma ta pata nawa zaka :D https://t.co/001hNC28FL","negative"
"RT @ZalmayX: Haha @aishakhaan313 mohtarma I know. Me bhi 'phirki' le raha tha ","positive"
"@WaCaS  Thanks a lot  Wacas Bhai @GenialMalik  is a great friend  to Aik blog to banta he tha ","positive"
"Tha, një rifillim i ri. :-)","positive"
"Ye coach or captain ki baton par bhi aise hi sir hilata tha :D https://t.co/cMStmzWAep","negative"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"Haha @aishakhaan313 mohtarma I know. Me bhi 'phirki' le raha tha ","positive"
"RT @jorana_khan: Ok sorry Swabian  but kha wala dialect lug mushkil da i think  thasu tha baa mung wala dialect difficult lagi.  https:…","positive"
"Ok sorry Swabian  but kha wala dialect lug mushkil da i think  thasu tha baa mung wala dialect difficult lagi.  https://t.co/ek2gbBKZ9C","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"Gabbar singh peshe se daaku tha par Shauq Nawabo wale the :D  https://t.co/lMlKIZqaJ6","negative"
"RT @WOLFDREE: If anyone is having a bad day look at this  https://t.co/jIYEwCNMB8","positive"
"@AhsanTanoli Jo kam kr k chor dia tha it means usy phr bhi kr k chor dia jy GA so kyin wqt kiya kry ...cancerian honay ka sabot dain ","positive"
"@gautamdielove @RanveerOfficial proof for u..100 cror hi nahi 300 cr tha wo  https://t.co/zNprc6RVh3","positive"
"RT @RikkuHanari: La princesa de las estrellas en mi estilo de siempre, y si, tradicional  @TheArtBond https://t.co/68LbTm7BrN","positive"
"RT @Salman_ki_sena: Baaghi Wahi Movie Hai Na Jiska Poster Srk Ne DDLJ Ke Liye Churaya Tha \n#BaaghiTrailerOn14thMarch","positive"
"Baaghi Wahi Movie Hai Na Jiska Poster Srk Ne DDLJ Ke Liye Churaya Tha \n#BaaghiTrailerOn14thMarch","positive"
"Time to pack tha hospital bag ","positive"
"@KatrinaDiAishu9 according to tasks best tha  aur vo ladki jo last main jeeti thi voting se vo konsa deserve krti thi task hi ni hua koi 😂","positive"
"@MJ5lover05 YEAPPP!\nUniversity huii bas aur kuch nai :P\nKafi busy tha. yeh week free hoga In Sha Allah \nSara din tweeton ga bas :D","positive"
"mne to wich kiya tha na tujhe :D i mean wish xD https://t.co/Kv07zlr35v","negative"
"@Tha_Shizz84 Phew. I hope you enjoy the Dark Zone ","positive"
"Baguslah jadi Ahok ada kompetitornya.... bukan belehan tha, nah kan gayeng  https://t.co/Tt1zToqz5T","positive"
"""Bachpan Sey Hi Acha\nInsaan Banne Ka Shok Tha.. .\n. . :-. . Bas Phir.. . . . . .\n""Bachpan Khatam Shok Bhi\nKhatam"" :-)""\n\n#EhtisHam sAhii","positive"
"s Ne Mjy Aik Or Lrky K Sath Dekh Lya,\nHalan'Ke Kal Keh Raha Tha Lahore Ja rha Hun..\n.\nJhuta..\n\nDhokebaz..\n\nFarebi..\n\nBe'wafa ","positive"
"Working tonight, should be some good money. Saving up to get a place. Won't be long with the way things have been going ","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"@loudmouthtroll @haroonpk Jbtw, Saad Abdullah in ka baRa supporter tha/hai :-)","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"Thanks for the recent follow @DonnaLPeterson1 @ActHm @kathymfish Happy to connect  have a great Friday.: Tha... https://t.co/oSUtuqpcWw","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @fabya: @JAMES_Tha_Dj @PurdyShelly @kimmiefield @ioanalala @_xFreakkkkkk @_Angie_J @MissTrickyNicki @_goDJ_ namaste ","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
". @chingam_boy @sardesairajdeep mera matlab bhi wohi tha )","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @sitanun_noey: ถ้าวันนึงบังเอิญเจอกัน ก็อย่าลืมยิ้มให้กันนะ  #แฟนเก่าเป็นสิ่งมีชีวิตที่กูคิดถึงที่สุด http://t.co/vOCV5uCJa4","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"@JAMES_Tha_Dj @PurdyShelly @kimmiefield @ioanalala @_xFreakkkkkk @_Angie_J @MissTrickyNicki @_goDJ_ namaste ","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"""@itsRajVerma: @iamDibha daal laaya tha behan xD \nBhookh lagi khaa gaya :P Sabse Mehangi yahi h market me 😂😂😂 https://t.co/in8yRS82sh""👊😡😡","negative"
"@reegonucum_ aww haha tha k you, Reego!! Yes, I did enjoy my day wahaha 😌 I miss you na rin. Take care &amp; God bless you too! ","positive"
"@iamDibha daal laaya tha behan xD \nBhookh lagi khaa gaya :P Sabse Mehangi yahi h market me 😂😂😂 https://t.co/Entgjd4EwL","negative"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @Alyssabrooke16: Of course gas prices are going back up right before spring break :-)","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
"RT @ofcaldub_AKLAN: Haaay.. Ang sarap na ng tulog ko nito \n@aldenrichards02 \n-tha\n#ALDUBAngPagdalaw \n(C) mrleoblnt IG https://t.co/BXoxJa…","positive"
